LFPR,unemployment_rate,salary_expectation
42.51,32.39,34644
52.03,30.32,43539
47.64,13.95,44759
34.94,32.84,26785
57.06,30.15,40604
40.56,19.85,40135
61.91,29.51,24087
41.81,19.38,19436
58.19,19.19,36034
44.57,19.48,22249
54.06,30.54,44860
40.41,16.38,26843
34.4,15.01,20012
47.99,17.72,12463
48.81,30.02,16897
59.02,14.47,10852
50.74,19.88,32775
35.21,29.91,19042
43.65,14.78,26844
42.68,28.54,25699
49.05,23.75,17899
47.01,20.66,23599
37.74,15.53,34794
53.54,30.28,44643
58.94,15.46,41094
59.61,27.0,46580
55.4,13.02,35073
41.97,21.39,20827
48.38,13.83,38739
45.72,19.64,37248
36.62,23.61,32907
40.08,20.62,37222
34.5,29.58,21771
32.41,34.39,9771
53.68,19.41,36597
49.28,19.73,28275
61.41,25.89,28418
58.17,16.75,44499
41.75,21.87,6335
43.36,21.9,48732
63.24,10.47,21453
46.3,26.36,6045
49.24,17.49,21532
47.94,31.4,29061
65.23,23.94,14524
54.55,10.55,47816
44.74,38.2,11003
64.76,11.9,6804
43.23,18.61,45210
44.46,31.84,7203
30.03,24.67,25025
41.2,17.15,30225
38.01,33.67,28018
50.02,34.98,36293
44.22,16.85,18344
61.59,30.7,19815
67.81,15.87,22330
37.66,38.53,16402
31.06,17.54,42212
48.29,16.16,34508
60.43,18.58,10075
55.39,16.33,28502
52.05,26.97,8256
55.78,22.02,6991
48.25,20.16,22643
59.35,21.43,35820
44.17,13.47,10008
56.66,14.11,33685
63.18,11.61,9194
36.63,21.78,36267
36.82,19.24,38605
36.54,23.35,45884
61.31,19.91,39174
60.1,26.42,12994
59.04,26.3,15799
40.68,29.21,45760
34.34,22.91,9068
49.61,19.11,42761
45.16,26.19,32386
48.33,22.82,7334
46.85,26.24,20906
47.73,32.51,23283
65.55,29.53,19119
42.67,20.26,48336
65.29,29.94,9726
29.29,26.4,13619
52.89,16.99,19803
34.31,22.78,9166
52.74,19.6,30847
56.74,30.91,7818
49.24,30.15,14010
33.94,25.11,18068
46.89,20.34,18950
61.22,27.02,25706
41.14,26.33,44266
44.43,33.66,17627
67.92,18.03,21261
49.45,27.84,47965
64.96,15.73,46306
35.99,18.92,35464
40.57,27.61,45495
28.7,20.09,39618
44.88,25.01,27318
36.24,34.94,47805
32.83,30.25,15461
40.23,32.19,19198
43.63,18.36,31052
49.58,28.65,28747
53.66,23.58,44783
39.61,17.98,45938
39.69,19.02,14405
32.0,16.0,28949
54.72,32.29,37300
39.51,27.58,6697
32.95,27.45,18273
53.16,27.06,24412
58.41,19.79,29528
36.13,19.26,41886
47.74,27.31,32054
52.14,18.19,18549
43.46,29.29,30290
38.6,16.73,18609
48.52,18.43,27577
67.11,10.62,41539
50.06,21.55,37306
33.92,26.83,48217
62.78,23.65,27783
59.76,36.34,39131
47.08,29.44,38784
58.98,18.46,37649
24.56,20.02,13529
37.91,31.04,38811
39.24,22.82,10993
61.61,32.06,30305
56.38,21.89,18658
61.91,23.61,28363
50.15,10.6,16122
41.82,20.79,27114
66.22,25.44,35558
49.5,13.57,5971
53.72,30.41,39028
48.17,23.83,24343
45.84,30.25,36064
51.51,19.37,42350
40.79,15.01,25378
47.06,35.55,13104
60.78,9.7,34641
44.9,19.24,15800
45.36,23.08,20565
40.66,22.57,34223
51.48,26.65,13955
56.75,18.23,29242
46.01,14.46,16746
41.54,27.07,9908
35.8,23.52,38159
45.15,12.85,37625
36.3,13.5,34907
49.68,18.64,17705
37.55,19.02,19253
28.55,23.46,46498
32.73,23.91,21433
44.04,33.68,7481
63.35,18.37,16877
39.89,20.36,27703
42.94,14.82,18003
38.19,24.19,36037
24.75,24.2,37331
48.91,34.63,33805
62.68,21.03,23091
38.68,14.88,5876
58.19,24.06,39678
34.87,33.82,21866
36.2,26.4,45282
38.22,30.36,10811
40.33,14.13,12752
52.24,14.0,26148
54.33,26.13,47009
62.97,17.49,7589
33.58,14.47,28613
38.78,31.76,15944
48.02,20.48,46408
43.14,23.95,22779
55.48,22.02,20188
48.99,12.5,16865
38.12,18.48,37959
48.3,24.58,44248
50.1,21.63,12429
38.43,16.04,24465
55.48,34.16,18974
42.81,21.94,47999
49.36,24.73,48312
62.31,31.43,28350
46.59,26.98,26221
50.57,19.78,43792
53.74,18.69,21155
24.43,33.07,29392
51.8,22.61,40609
63.79,26.1,14609
44.33,22.24,26196
54.67,35.24,37325
53.21,35.08,13306
30.15,15.62,44745
64.47,29.15,27268
39.75,24.29,32777
37.52,18.6,39780
36.2,32.4,42937
32.06,22.67,40661
30.81,13.59,31089
51.35,35.72,13647
48.47,11.42,10846
52.15,16.47,14731
55.26,12.25,39281
48.14,25.73,47639
51.75,25.68,21426
38.42,23.63,31716
39.01,30.95,48915
34.45,18.72,14116
30.18,22.76,43981
36.05,20.2,49430
29.42,19.13,30267
63.34,14.26,15013
61.43,18.73,11888
49.33,19.54,41909
58.8,27.94,32895
24.06,20.35,37805
43.74,15.82,39593
60.16,30.4,40788
57.56,23.23,32809
39.27,23.3,46228
44.45,22.98,15513
47.4,22.11,25971
54.73,21.26,10153
52.82,32.68,23170
41.75,14.54,41869
66.85,26.01,32013
33.17,22.14,39381
31.55,34.94,31968
40.14,18.06,29029
58.47,10.65,40274
53.3,10.84,33935
29.69,27.53,27126
45.77,21.23,28145
44.4,31.14,37279
52.32,14.46,21118
54.38,15.99,41911
37.24,20.54,35821
67.01,26.14,13935
42.7,22.19,31357
38.62,25.39,39775
50.71,18.12,27576
49.19,28.07,36798
51.35,24.1,5661
48.98,12.91,36603
61.94,29.64,19068
46.34,29.37,26463
52.44,24.33,24786
41.41,22.93,29096
32.96,24.64,8883
61.49,21.39,24293
40.47,25.31,43800
24.74,14.64,9616
29.46,24.94,10278
67.7,17.01,13459
45.83,25.33,9764
46.54,33.36,23377
29.15,25.18,25193
63.73,29.86,39953
44.5,18.23,43420
55.34,21.09,24500
56.33,19.12,19572
50.41,19.32,18883
55.22,29.99,24100
65.39,27.13,12756
38.76,16.78,6516
55.56,24.76,12304
37.8,20.43,37722
46.48,17.38,26139
26.28,20.41,46932
62.81,13.28,10208
42.47,23.35,38146
46.46,12.46,23852
56.46,27.46,35627
31.26,20.62,5168
29.41,31.12,21582
38.26,18.52,38348
43.33,15.5,43593
41.6,21.46,13504
65.96,16.62,30180
29.17,29.0,46360
52.92,29.44,7415
44.17,15.57,43296
46.53,23.2,12198
23.56,21.44,27049
49.41,21.29,29225
41.94,21.57,12109
39.99,29.28,20518
45.17,19.39,26592
31.21,34.3,39063
46.44,24.7,15085
33.04,20.32,34177
46.22,30.03,32040
42.55,25.96,25206
40.26,22.87,20362
63.76,14.79,32825
58.05,13.27,32714
40.87,33.42,41515
55.12,23.02,37762
37.07,27.43,15477
39.81,25.37,17162
57.68,25.36,18362
39.01,16.45,8001
52.3,18.87,31539
42.91,16.06,32729
48.33,20.61,49191
38.63,29.49,33838
61.31,17.68,23958
51.4,18.77,37907
47.42,16.9,36948
52.54,29.82,24535
63.31,29.18,37259
46.48,17.63,9022
30.37,26.48,44572
39.96,19.42,40303
42.96,29.5,20443
44.9,16.16,34959
36.15,18.65,44568
43.13,20.22,29253
36.5,26.79,14957
31.05,9.87,23924
65.8,33.14,30501
51.92,26.55,40912
53.89,18.81,49399
51.88,34.68,6652
38.69,19.14,16030
51.85,26.75,19604
52.54,27.45,18556
55.44,19.09,41574
56.01,15.95,42308
39.84,15.45,39976
25.94,18.59,37133
49.36,17.71,14806
33.48,25.37,20479
45.76,23.39,37168
45.78,26.24,47571
50.27,26.62,34544
34.67,17.1,39133
43.61,17.91,39368
26.83,18.67,35215
34.83,21.27,35160
37.44,19.33,46245
58.2,21.6,13815
46.02,24.13,46535
41.43,18.61,40691
52.54,23.04,15150
49.63,21.57,38867
37.73,31.12,19984
46.51,16.21,24755
29.59,32.85,34018
31.08,32.48,9779
22.58,21.83,33558
36.88,21.91,7455
41.35,27.07,12944
33.51,19.68,28708
57.35,27.66,11747
52.27,20.72,5638
32.02,24.57,45613
47.68,23.38,16167
32.38,19.39,45686
41.23,33.11,18340
49.2,32.89,43629
34.74,30.66,13049
46.9,16.69,6422
62.71,17.15,40164
67.84,21.1,15644
32.19,32.26,43476
41.79,21.5,6689
34.99,14.44,31640
40.88,21.82,30805
44.3,11.58,23343
52.38,30.74,30956
60.83,32.74,49111
41.7,31.44,27122
32.28,13.92,19448
45.35,16.9,43873
43.16,18.99,18849
46.58,21.17,45368
35.59,21.28,43730
41.76,28.23,35596
59.44,30.05,12369
47.01,8.68,20828
31.12,18.68,16083
39.29,18.87,36872
43.12,19.0,33781
47.72,25.67,45402
28.95,22.97,25225
36.32,31.51,31064
67.82,24.27,34231
33.48,20.21,33958
32.63,18.78,28775
36.71,18.34,40131
46.51,26.52,17616
54.29,20.2,22887
40.02,11.72,37345
50.06,30.43,15965
49.11,21.32,9559
46.15,19.8,46228
48.23,24.04,29832
42.76,32.47,9791
38.47,24.11,29309
56.7,27.58,40957
24.16,24.57,32304
54.02,30.49,10756
57.65,20.39,32793
28.91,20.29,11506
38.11,27.44,25983
49.31,22.37,29229
46.41,20.82,21215
49.66,24.51,31968
41.88,17.74,45655
46.69,30.55,16169
60.65,23.09,49687
57.42,36.38,26019
36.92,22.7,49501
40.33,21.09,16941
63.98,19.03,5987
50.72,17.65,9110
51.52,16.2,33228
49.26,26.83,30877
42.07,12.79,25077
61.38,26.18,34297
54.3,23.16,45311
52.39,31.1,22797
58.07,18.04,30268
48.54,20.31,32784
36.12,24.09,17647
40.5,35.04,38935
56.49,21.11,28524
39.02,13.82,43576
33.37,13.04,18040
54.17,28.04,34908
27.69,28.57,11052
38.62,21.55,19348
28.94,21.64,19672
49.32,15.1,30668
42.06,24.04,23018
26.57,19.72,45691
38.52,35.46,46236
36.45,12.22,45350
30.77,14.76,28509
30.47,19.42,26840
49.74,18.57,28519
37.64,20.48,46374
34.76,29.25,35535
41.89,17.47,38847
37.43,20.31,18099
35.36,20.62,27460
38.76,20.6,40219
48.27,21.54,40639
56.5,23.55,40974
61.35,28.52,35516
63.3,28.52,25618
57.27,17.04,36868
46.42,18.79,40118
34.66,19.65,10792
65.34,24.46,20747
38.24,28.86,22585
46.1,16.62,28255
33.49,22.95,14188
54.67,25.5,14344
48.56,20.56,18677
40.87,13.25,31684
32.44,24.9,33445
56.21,15.54,36240
44.14,24.65,35897
39.36,15.83,40667
55.95,32.0,44047
47.67,19.04,42157
50.81,25.13,44402
44.56,22.9,40108
51.05,22.24,8235
38.13,14.49,20870
42.8,11.54,24351
36.2,32.23,18485
50.76,27.77,36306
54.64,33.79,13365
66.68,11.34,26715
51.24,14.53,41100
58.2,18.72,47726
45.48,15.93,18664
41.39,18.74,11981
33.43,23.22,18976
42.52,29.02,45713
60.01,19.61,5650
53.48,22.19,38353
33.29,32.23,12906
38.66,16.84,36341
47.59,12.38,28285
41.46,13.65,47410
33.8,32.12,33731
52.56,31.06,25269
59.34,15.39,41023
29.05,32.65,38649
60.94,9.05,5717
60.61,21.86,23002
49.44,25.73,39462
43.75,21.85,17168
56.64,12.85,14870
67.0,20.94,21412
29.44,13.45,48858
36.24,33.12,35306
33.13,18.99,27298
55.95,18.0,9598
38.93,17.9,33908
44.8,30.07,18947
45.14,29.2,34232
44.07,31.96,36214
49.17,23.47,27008
63.42,22.59,8170
52.68,33.83,6182
66.09,24.63,18606
45.57,12.68,5019
39.48,22.32,35704
55.53,14.88,17823
65.13,14.4,31178
61.22,16.57,44797
42.84,36.11,35997
51.16,23.42,20674
67.45,33.75,18373
29.18,28.0,25193
45.9,31.61,34759
59.53,24.03,9287
29.54,18.96,31836
58.53,23.39,23517
58.17,22.23,32802
36.22,38.06,13268
40.85,22.73,48310
31.83,17.77,12442
55.87,17.39,13148
59.17,13.15,32657
34.96,20.8,18009
67.85,10.47,29839
39.52,27.44,42923
50.43,30.33,17340
33.54,17.27,18615
24.37,31.2,49179
55.04,20.8,29023
58.03,14.2,15471
50.76,18.23,44343
54.92,19.67,38379
43.58,22.09,26369
52.48,16.1,28845
43.72,27.33,34302
37.23,23.41,27889
64.79,12.95,10663
43.96,18.34,34982
62.42,10.45,33207
37.4,25.53,10211
22.41,23.78,34494
64.05,29.78,26667
28.39,15.21,31389
32.92,16.69,31771
37.09,16.07,7739
56.1,19.75,38293
52.02,17.48,43595
44.96,16.34,5880
57.23,18.86,32342
57.65,21.8,15983
67.85,21.27,44416
45.79,25.35,16092
53.46,22.44,18357
59.11,20.8,21182
57.15,21.01,44713
66.28,16.55,18903
34.62,15.46,9341
43.11,24.4,7567
50.27,31.85,30159
38.19,18.51,28412
56.38,26.43,26618
35.45,23.34,46551
53.49,20.22,38798
53.05,13.98,37732
48.63,16.87,48814
52.9,13.99,27379
55.78,27.19,19040
66.81,27.8,34565
55.63,23.92,49736
41.18,21.87,13420
38.48,15.75,32820
35.97,28.54,24121
34.26,32.73,42095
32.06,26.67,28081
38.07,30.92,35958
58.31,34.9,31938
64.4,21.08,20194
47.94,21.41,24795
48.47,26.57,31961
42.3,15.91,22394
37.67,18.15,47371
47.5,21.63,7074
47.53,33.25,30652
35.39,13.55,39836
24.53,25.67,27372
34.39,16.46,34961
36.4,19.66,23740
35.83,31.57,10934
48.0,23.11,6292
42.43,24.25,13888
32.62,22.19,48044
61.05,22.93,37539
55.56,25.06,16775
40.76,21.64,30180
35.23,28.48,11078
47.09,21.59,35280
56.05,30.72,38008
55.85,27.59,34293
28.56,17.79,36335
32.39,17.84,31744
50.87,16.85,25354
64.56,18.99,46488
47.58,25.32,37181
41.66,27.5,8245
55.87,27.08,47316
47.53,28.95,39669
60.91,29.51,40750
63.47,9.34,30505
41.74,26.19,7819
41.06,31.06,11215
23.14,15.73,32589
33.36,27.15,21376
55.69,19.53,40010
52.22,29.28,41059
54.11,15.05,16201
44.26,22.87,37355
30.19,33.02,10223
32.08,18.52,26927
32.81,14.15,10746
56.38,20.56,41262
43.39,32.7,25487
32.09,29.7,7880
46.26,19.63,47384
51.84,25.85,27648
44.99,15.32,8212
41.69,10.4,23691
35.46,20.25,34127
48.36,28.62,39961
38.63,28.0,30401
42.91,13.26,44361
35.17,20.85,10860
48.79,24.1,14578
51.75,13.84,28066
39.89,24.26,28618
49.86,19.33,26114
47.27,25.05,5009
38.95,36.7,7706
53.24,23.21,35945
41.4,17.55,36424
33.36,21.84,49879
23.65,33.85,47745
51.54,18.69,19996
23.91,21.16,45259
57.46,20.13,28128
40.59,25.29,25371
45.89,16.79,31288
37.06,30.64,30013
65.39,18.99,20283
41.76,16.22,5188
46.48,20.82,33527
37.12,33.73,46630
33.14,19.24,40111
60.85,17.55,49789
51.75,9.32,22983
51.28,17.72,19474
37.56,17.5,23716
41.67,15.64,26426
55.09,9.25,42704
64.89,13.97,36742
67.34,19.59,41104
28.48,34.07,21715
48.21,29.98,27996
33.51,26.66,28266
62.62,26.5,13261
50.03,12.11,48317
29.78,24.25,27310
52.97,26.02,45591
42.9,13.53,37286
66.81,23.8,21827
41.75,23.87,13098
48.45,15.92,37524
67.66,17.15,27184
41.21,17.41,15275
43.7,12.13,47183
39.88,19.82,38836
48.32,15.37,42677
48.76,31.12,28069
53.36,26.88,15315
61.27,16.96,47884
54.32,27.36,15468
25.71,25.9,13929
34.86,18.88,34239
49.66,20.51,46215
52.49,29.46,24373
48.03,33.68,18870
42.86,22.4,33948
49.69,18.55,41692
40.6,22.12,13359
52.32,32.43,49378
55.9,26.52,37604
26.92,30.61,35880
56.51,12.57,13676
39.37,16.87,6427
32.67,15.69,26625
39.15,21.4,18311
45.61,17.5,38289
37.18,24.01,15190
51.2,28.59,48270
36.55,13.56,27740
43.75,21.3,6730
39.64,16.41,30228
54.2,17.94,16247
59.78,20.53,18078
46.22,36.5,11405
48.0,35.66,16599
51.21,14.28,7648
39.26,12.43,47519
35.19,25.75,44799
45.72,28.36,24912
43.85,16.64,34275
35.43,27.94,12979
61.66,14.36,12657
22.68,15.97,29676
38.2,26.08,48207
42.52,27.39,19818
37.55,24.31,37657
41.41,30.05,43983
45.62,16.64,27056
60.0,8.53,25438
48.61,30.4,28767
61.82,26.82,34014
51.55,21.05,27788
60.29,25.03,27219
63.39,15.98,20607
40.68,17.11,28258
47.31,28.15,14002
56.87,31.36,11586
42.39,18.88,33643
42.61,25.96,19013
45.97,18.3,16992
50.49,26.63,10259
34.02,22.97,45588
57.66,18.7,15808
36.61,24.63,9838
37.95,32.58,24067
41.39,22.52,9281
43.1,18.98,22925
48.74,24.38,31911
53.7,19.79,16644
40.56,28.46,30416
22.53,23.7,8885
56.34,16.3,27798
51.72,33.19,26339
28.83,11.98,24296
53.58,10.72,21926
41.19,26.93,18965
62.98,12.03,46518
43.44,11.8,48601
46.36,29.92,34677
53.08,16.28,6451
44.16,20.81,15881
33.18,26.54,43127
36.79,19.84,9090
56.17,9.79,10372
50.16,8.09,40890
52.18,23.25,7151
37.08,16.1,25710
60.47,25.0,5974
44.16,28.44,5400
43.36,15.85,36033
43.35,12.81,31645
61.2,14.55,25495
39.63,27.62,42768
47.72,23.46,14788
29.14,25.7,21279
50.25,21.53,31870
46.92,20.71,15456
57.21,24.86,7175
57.91,33.89,8828
40.05,21.15,21859
48.71,16.84,25481
57.02,20.88,43989
66.51,21.83,15595
37.08,23.94,34382
56.38,14.17,20903
46.91,22.42,30748
32.05,25.91,6871
40.29,22.52,25222
37.55,24.49,23096
63.22,18.77,47333
40.68,17.29,49877
52.72,16.82,47111
45.55,26.72,24854
45.63,24.26,20728
46.79,21.2,11283
48.08,33.48,15440
49.14,33.03,43311
59.47,12.01,23559
46.4,21.26,18767
61.62,14.85,21817
42.15,21.97,23659
38.52,29.5,24511
61.14,13.51,30709
34.8,16.6,28900
39.2,19.93,45269
28.46,14.16,10592
56.62,29.23,32006
43.18,19.33,10118
50.42,25.3,40567
63.19,12.81,49234
51.53,22.4,21246
37.71,17.89,25343
56.56,22.71,11852
51.36,21.11,44864
62.63,13.16,48953
56.83,13.5,41461
59.75,25.5,22207
22.06,28.32,9717
33.0,32.96,9780
57.5,17.46,24785
53.51,24.28,18825
51.97,18.68,15997
38.18,23.06,44891
39.64,28.64,25013
34.64,30.51,22859
37.8,14.4,47605
51.78,27.94,46022
43.94,13.95,29244
48.18,28.25,27559
40.75,22.57,7026
43.25,31.9,39350
59.82,17.5,36804
46.63,25.97,42339
61.78,22.84,7591
43.75,24.3,7569
29.94,15.67,8391
37.43,22.3,18122
28.34,24.77,25284
48.74,35.4,7361
42.16,22.7,41956
23.93,19.35,9672
35.27,20.9,16751
54.3,20.13,49109
51.25,17.54,19447
23.81,35.31,44666
42.39,21.47,29214
40.68,30.21,15513
47.05,16.15,21647
65.19,19.36,16554
60.66,26.48,36346
40.86,21.86,48693
63.82,22.91,33746
38.91,31.31,35922
36.09,18.62,47841
40.24,25.4,8654
66.29,33.11,42181
60.24,16.32,39188
53.42,20.53,12029
43.28,21.89,29007
45.45,23.27,48998
59.09,28.42,18054
32.68,25.0,31635
50.94,32.22,42767
28.59,16.25,46813
46.83,22.13,47755
49.39,28.51,45345
32.56,21.52,25478
61.7,31.27,15034
38.0,30.44,17103
52.78,23.73,30487
39.95,21.99,45173
24.94,18.57,27201
50.6,24.82,48437
51.2,30.79,42965
35.13,36.04,8591
62.15,19.4,31506
34.52,23.89,23289
40.11,10.94,49030
57.5,18.73,31789
45.57,18.05,25315
52.87,21.96,5695
43.6,21.89,24093
41.66,21.14,25766
60.1,14.58,24089
39.75,18.57,41929
61.43,10.7,41128
66.04,20.34,10218
38.48,25.73,16810
45.41,26.13,9741
33.89,26.25,44100
45.3,21.88,44195
67.99,14.02,24992
64.23,17.85,5811
25.81,22.8,32908
55.75,28.65,42750
51.23,34.51,23020
48.84,31.95,43607
42.73,22.8,9857
43.48,19.51,38415
58.28,15.55,11805
41.16,31.03,16830
51.49,21.31,17564
53.78,21.25,26407
30.48,17.46,7978
43.32,14.87,21850
53.11,21.45,44227
42.66,25.31,29217
41.22,15.48,11522
32.18,22.2,36432
64.8,19.4,22997
49.91,7.5,42315
36.23,33.66,36015
49.37,13.49,17536
41.99,14.38,29011
40.14,21.37,29800
22.98,31.13,48897
57.36,24.53,7907
49.76,13.2,41514
53.9,9.35,5020
50.72,14.78,48388
42.04,18.18,49579
61.4,25.74,46359
39.18,31.16,35015
42.96,24.29,45297
45.96,23.2,8835
59.06,18.81,45944
25.96,20.87,45606
41.22,15.78,47036
45.19,24.39,40449
38.15,21.36,15792
59.28,24.48,10175
23.74,12.29,22447
43.09,17.7,49463
54.04,19.23,15677
34.59,28.42,35969
55.83,15.59,25305
45.77,26.94,35015
33.35,15.7,14932
62.18,28.09,24356
63.66,14.44,8231
38.39,24.75,25688
43.68,18.42,9798
37.49,25.13,31504
50.03,24.02,24428
52.06,21.07,26244
39.43,18.42,45137
58.09,25.84,18632
42.29,11.93,7985
53.99,22.55,24390
57.83,28.64,9138
55.97,28.38,19446
41.74,13.96,42146
42.47,28.42,23048
54.93,7.41,34344
39.99,16.97,34229
51.65,29.97,10958
42.12,19.55,15695
51.09,21.82,12345
47.31,22.53,14275
56.94,14.73,33726
33.76,19.38,23496
41.26,31.98,42253
53.46,13.51,26833
54.39,18.0,48441
43.14,20.21,40371
49.65,18.03,38437
50.29,32.53,17922
63.51,24.79,15550
32.16,19.07,27439
63.03,18.2,41274
34.36,15.8,12447
43.9,26.52,20613
41.03,32.57,44799
35.73,23.01,25337
58.7,13.68,37478
34.5,23.74,48636
40.22,25.36,6690
39.03,22.71,22445
44.26,19.99,41124
32.37,36.56,38674
55.52,16.14,13322
42.46,23.53,23119
36.04,14.14,26748
49.75,18.52,8986
47.56,19.18,34859
38.67,30.01,45684
48.79,21.7,47241
49.0,26.55,29288
56.47,21.11,32817
48.58,21.57,20018
29.93,34.75,16730
48.67,17.9,7056
44.64,26.02,39178
29.16,17.33,39656
32.75,24.14,15911
63.97,24.91,37814
50.24,18.12,7014
60.78,21.93,39658
38.6,18.16,49074
33.36,16.31,49601
51.44,17.03,5894
62.45,25.8,23608
41.46,25.16,12168
44.05,14.7,9251
58.71,25.57,8484
47.47,12.35,40136
43.98,31.53,5248
55.75,29.97,20738
49.35,23.48,48226
49.91,14.28,47586
37.07,23.17,44411
55.28,24.14,20497
47.5,21.41,10676
59.35,15.02,18982
39.99,13.88,11782
55.69,30.47,18830
60.94,17.99,26749
42.69,27.84,9966
55.3,18.12,36915
47.02,11.61,39048
47.79,24.15,30555
34.87,27.04,33106
34.2,26.91,30146
42.92,19.63,18848
32.42,16.4,30682
24.18,26.68,6734
59.42,16.1,46103
36.55,31.09,10328
58.65,18.66,43806
60.81,17.19,28465
30.4,20.52,27039
36.84,31.9,36990
39.96,27.62,13451
58.84,21.88,39569
32.02,25.89,6362
65.66,17.98,25472
42.45,15.82,7885
34.55,35.34,18556
46.37,22.51,31049
42.59,22.91,29983
38.8,19.83,22972
49.19,21.34,46229
54.79,21.81,18920
59.05,13.8,30332
40.09,24.62,41912
56.96,27.07,5193
33.84,17.26,36723
48.54,21.62,43670
34.1,34.15,8118
47.13,21.87,24434
36.88,31.59,38136
42.86,20.75,45702
47.54,24.46,21460
46.64,22.26,36311
64.97,18.88,23853
28.16,13.54,35156
48.73,17.62,47442
48.15,31.13,25371
36.7,26.15,32640
41.63,28.53,39842
48.01,26.33,10167
52.21,19.55,22092
26.5,24.22,26150
45.56,23.78,28237
50.66,15.41,33138
36.6,20.33,27121
41.16,25.39,27560
52.97,20.33,44417
50.97,18.87,14561
34.57,26.9,36578
53.52,15.16,39262
67.95,23.8,36259
52.21,14.49,13925
45.79,32.93,6198
30.6,27.17,38524
39.87,35.85,41134
49.2,15.84,46474
48.59,27.74,40311
22.53,15.31,43776
40.88,21.36,7434
41.1,23.74,20821
52.25,20.11,14232
55.55,18.35,5857
47.6,18.92,8431
39.41,16.77,13949
38.8,22.55,27082
65.2,23.19,49796
48.82,17.53,6479
54.21,21.73,11360
43.76,18.32,19616
53.01,36.43,23600
43.36,25.5,48819
39.45,25.09,37390
51.58,25.66,44892
52.77,15.62,23332
29.22,35.86,41610
51.31,14.0,11544
44.77,19.9,42589
31.0,10.11,36749
41.5,25.87,42099
40.21,37.84,44902
42.27,32.52,46243
42.5,17.77,18649
31.73,13.08,19256
23.27,12.57,30347
39.81,31.78,46370
51.61,19.95,42730
42.9,32.35,38814
51.73,18.91,23989
54.53,17.34,28742
37.89,25.36,21034
47.4,28.59,6472
34.64,22.47,24688
29.64,26.91,21635
40.57,20.36,34184
56.24,12.01,34441
64.14,20.09,10911
45.11,21.68,33833
58.01,18.3,34333
48.85,18.33,14964
30.61,22.06,37330
57.41,15.96,23786
30.38,26.8,10470
47.98,28.99,7263
38.23,25.93,10194
36.8,23.32,20707
53.71,10.85,38958
36.18,20.42,16379
24.37,35.22,13245
60.49,14.22,38700
33.59,29.71,30962
59.56,19.38,18229
42.96,18.43,15444
60.37,22.27,13176
51.28,20.24,28006
61.36,14.97,28848
55.04,22.37,45848
37.08,24.15,29987
43.12,12.88,45579
56.48,29.78,23626
42.44,27.71,40338
56.2,18.43,13857
51.97,21.6,7451
40.96,32.72,28512
59.12,20.78,25634
32.93,26.85,39048
50.52,31.76,30257
39.81,24.33,7626
58.29,17.73,19169
29.98,21.44,19970
50.42,16.97,44497
28.2,25.91,48355
50.75,26.03,14599
45.92,22.35,12762
36.24,19.42,17857
50.6,23.98,26717
48.52,18.13,20114
42.64,24.49,15516
22.18,16.66,30634
44.8,14.29,43960
45.64,38.95,32333
45.73,25.37,41070
40.88,18.87,42653
55.68,27.89,23923
49.03,27.57,34904
60.78,24.33,26353
34.62,23.32,29330
64.2,24.06,43943
61.59,17.35,22915
29.24,21.56,14929
55.84,13.53,43905
29.67,31.87,8211
43.96,14.69,11471
44.29,18.19,30406
38.12,18.76,47275
49.07,15.84,14806
65.05,22.35,31565
32.12,19.66,9781
40.91,27.28,30322
46.85,20.53,40350
35.36,27.84,18507
48.21,23.25,20799
48.75,33.96,43697
42.81,21.15,14420
36.34,11.79,5488
36.79,23.98,21120
60.02,19.13,47035
45.97,19.03,32521
43.62,22.98,11290
33.74,20.13,45414
48.88,14.25,27057
28.58,28.48,34552
46.62,16.16,33370
45.84,24.69,47430
41.46,27.48,34009
23.97,13.87,12305
46.6,20.01,26880
47.69,31.5,32457
34.44,19.5,10079
25.67,36.92,20763
51.76,21.94,12849
57.76,20.85,14526
38.73,20.77,6565
31.63,29.64,14763
39.46,31.37,48737
62.88,14.3,17182
46.34,11.43,42692
38.33,26.19,24603
22.36,25.48,15860
53.51,14.2,14051
59.66,17.0,41786
48.79,25.09,13221
54.68,19.33,41480
32.69,21.57,34370
43.28,21.77,37795
33.6,29.23,43090
42.79,31.5,28923
42.35,35.45,28852
56.84,19.19,26804
32.13,31.45,47086
58.51,21.27,47800
53.19,23.25,49077
38.0,19.8,35349
46.71,24.94,5270
38.88,21.78,10384
60.82,23.45,21097
28.15,24.62,32330
51.25,25.26,7015
55.75,37.77,44937
61.25,26.73,32042
37.34,30.84,9599
41.75,23.55,18823
55.65,20.76,31447
38.15,29.78,36567
46.76,27.14,11804
44.58,35.04,45099
59.64,20.84,42092
45.13,22.23,30018
43.43,16.48,6697
67.9,22.69,28781
42.42,26.37,35980
50.71,31.21,23895
63.48,20.97,15012
46.63,19.48,11590
57.28,16.38,12286
48.66,16.56,37748
52.46,18.18,15049
40.38,31.78,38613
39.38,13.0,37417
34.67,32.44,48221
48.46,30.06,41990
44.02,12.55,24747
60.71,20.78,46570
38.43,10.74,10772
42.74,28.56,8765
59.1,20.0,39740
29.48,25.28,48946
34.07,29.75,5525
30.8,20.35,11351
35.24,18.0,32829
46.06,27.42,19607
43.3,19.79,20873
51.93,33.71,11992
